3	17.679528081064422
4	9.044454211102778
15	28.94454250965638
17	13.399787990690927
21	5.260336917252932
27	2.8313833543127798
28	25.91601995346534
30	17.98956411617515
42	2.318786873874783
44	2.895471706130342
46	10.877604600355532
47	5.409609063983392
48	20.108777351398185
53	2.425435151300998
59	3.6492530475898994
61	2.7998376668195584
69	3.5456117471890694
71	5.652548266641478
73	16.02375331053413
77	6.7533422971598105
80	2.3086761862522844
81	5.394296963683263
82	8.045592856059349
83	8.925992680998545
87	7.139704818578832
92	0.29643931668729656
93	10.627018129334433
95	1.7595300617896616
98	4.828423649313899
100	0.4302058675571227
103	6.275788352763021
107	2.935290985819817
109	3.2044313817274364
110	6.221122113016248
116	4.451533108645139
119	3.5580879845875604
120	6.671131290092253
121	3.6356934998805244
126	3.8974392575215178
127	4.108409750529089
129	8.278978466931735
134	5.0348445060523535
137	5.642425683435987
139	7.281855506280886
146	10.020738795111622
152	3.5718049855527063
155	2.6549941856150787
161	27.102171770759618
163	12.10747522491806
168	5.183497702698924
181	4.1696466876660105
182	3.9519146181079767
184	4.149751098871929
191	11.611487445821341
193	9.965189805320346
196	8.722882559083574
200	3.2453937028802966
201	5.35227883033451
206	4.176652215031855
211	12.533391651357404
213	4.439130437206095
219	2.7501163018611874
223	11.138594781782862
225	4.56086024260762
226	3.6827740044312947
227	7.604063969041884
228	4.1062929351690505
230	7.675455164395604
236	2.1624401213368025
238	6.701217906930398
241	7.030564357644579
242	6.994132696377969
246	2.469703000582297
250	7.990325073302858
251	3.8310141292186137
252	11.15770002779695
255	7.178801324887128
259	25.59195754844687
269	19.41306044704835
270	2.840337802995828
272	13.31860716914108
274	5.122653708567996
276	10.811580546754355
277	12.30891048127255
290	4.241971129086166
291	6.539447824094631
293	1.6187081847757165
296	4.423398338226054
299	20.403356928817278
300	3.2537536090014316
301	3.8708342629455537
304	9.083009719194557
306	2.8804546935948747
311	6.439062213661841
314	13.19544746322941
315	1.8884262856930423
316	4.206921023367524
318	6.899118727396953
322	14.302636753265809
325	3.3606278859395773
328	4.272539963365253
336	14.343069872023838
337	3.9285200705216967
343	2.427487745253549
346	6.915496693295495
349	3.8626973251771695
355	6.653974205448076
356	13.462886280487238
357	19.9964999961718
365	3.9292822130820504
366	4.026277760646767
367	9.326246028837208
372	13.393675950451795
376	15.06684393321467
389	2.263156675525576
393	4.158532332481628
394	2.6106585017045276
399	11.513498028844685
403	18.208396297398785
405	15.093118506785256
411	19.020302258810506
420	4.247143272366403
424	1.80286375961977
